
Dispositivo usado pelo Pytorch: cuda

Features usadas: Matheus

*****************************************

-----> GRID 0:   hyperparameters
0             100
1            adam
2              32
3             0.5
4          0.0001
5             0.2

 LSTM =True


 option_overlap=True , option_causal=False ,option_dropout_lstm=0.2



--> Fold: 0

Format of train data: frames: 118655 , pressures: 118655 

Format of validation data: frames: 48176 , pressures: 48176 

Option shuffle: True

Begin of training: 2022-08-21 21:44:10

Epoch,train_loss,val_loss,lr
1,9.010724290980233,1.8809472090063282,0.0001
2,2.5971705497127484,1.612384682753204,0.0001
3,2.4046046355115163,1.6189780441363046,0.0001
4,2.3479801626925996,1.66304506866768,0.0001
5,2.2797369373236016,1.4708166922575927,0.0001
6,2.234023210492077,1.5595340679270688,0.0001
7,2.1972355788277795,1.4459524286501988,0.0001
8,2.1428063088404556,1.500314247327087,0.0001
9,2.1006603240243433,1.3868007043872075,0.0001
10,2.069001655034885,1.4229065777059016,0.0001
11,2.0470928967373294,1.4510488889812037,0.0001
12,2.016989951377662,1.4341370090619545,0.0001
13,1.9705870321329342,1.4707582466074178,0.0001
14,1.9430768013864506,1.5727399576545673,0.0001
15,1.9113692621199974,1.486128651731555,0.0001
16,1.8758048205433742,1.4691304441545145,0.0001
17,1.8507932255449038,1.4322008175020082,0.0001
18,1.809182498684213,1.4369128693559565,0.0001
19,1.792962804636739,1.584221820663432,0.0001
20,1.762642465204994,1.9546050394701824,0.0001
21,1.7311179068420977,1.597486611815712,0.0001
22,1.7197086543843165,1.751152871574369,0.0001
23,1.6930017067616399,1.781342480199276,0.0001
24,1.6601003404775003,1.740352285260657,0.0001
25,1.6409821562437297,1.502760794779582,0.0001
26,1.6105880015217184,1.6132588884197807,0.0001
27,1.585393165196798,1.7612742792922609,0.0001
28,1.572111888719687,1.6780678878112396,0.0001
29,1.549733130165089,1.5926670534236216,0.0001
30,1.5117301316002287,1.7842982812246109,0.0001
31,1.4908142907214292,1.8610393187208691,0.0001
32,1.4733528864875485,1.6876332604263518,0.0001
33,1.4523413092019781,1.7239884856490746,0.0001
34,1.4428684188504721,1.896337598275204,0.0001
35,1.4007365418647897,1.7501255169298038,0.0001
36,1.3841189805106333,1.8242206007727195,0.0001
37,1.3706800030293624,1.6280824855806344,0.0001
38,1.3382767250140926,1.6758153990866218,0.0001
39,1.3298776456596506,1.983739913479904,0.0001
40,1.3046787521429337,1.777934390300534,0.0001
41,1.2824810425328281,1.8518464932090142,0.0001
42,1.2630823899157344,1.6806572402129336,0.0001
43,1.2459178004070528,1.850927658826954,0.0001
44,1.2270658063354065,2.1260674593259394,0.0001
45,1.2091025269984454,1.8926341174568144,0.0001
46,1.1927875248100155,1.8332914173781218,0.0001
47,1.1712695223930176,1.7863565442649996,0.0001
48,1.1463359318472361,1.953252684511801,0.0001
49,1.1306486327409755,1.8671905271478841,0.0001
50,1.1236296651828637,1.843993619148694,0.0001
51,1.1025174378768556,2.0003569593701953,0.0001
52,1.0830676926598426,1.9726319844759963,0.0001
53,1.0700255196609205,1.9347011460611805,0.0001
54,1.0446655443367627,2.030997700249385,0.0001
55,1.0411456747109507,2.103423877872529,0.0001
56,1.0141098197273768,1.9382177778986434,0.0001
57,0.9964931828148531,1.974280396239459,0.0001
58,0.98285131768729,2.058804265370364,0.0001
59,0.971062506498034,2.167882615646545,0.0001
60,0.9515954170298985,1.844560924577222,0.0001
61,0.9411437298745101,2.0038694334521083,0.0001
62,0.9250247572331467,2.0710009823444078,0.0001
63,0.9089021707750553,2.0280853671831216,0.0001
64,0.8970629563313922,2.0461810292773213,0.0001
65,0.8796832915006659,2.0864190536256406,0.0001
66,0.8655972615681207,2.2451909592839736,0.0001
67,0.8488049363422864,2.0895188630755577,0.0001
68,0.8372294118786063,1.9399804017029898,0.0001
69,0.829000673948209,1.9860348450072538,0.0001
70,0.8151207201861937,2.0206690114504946,0.0001
71,0.7933348581058619,1.9634311766531016,0.0001
72,0.7863446396921574,2.032387559337103,0.0001
73,0.7686496642847428,2.173123366767012,0.0001
74,0.7595008818169198,2.1010117609213452,0.0001
75,0.7478330082472113,2.0459098047847486,0.0001
76,0.7328706917155533,2.107728062733904,0.0001
77,0.7216466030345735,2.1429790160617177,0.0001
78,0.7139519514012169,2.199597416546447,0.0001
79,0.6983283087319215,2.088838655740389,0.0001
80,0.6885571872812272,2.142126372350644,0.0001
