,train_loss
0,7.517947135188638
1,2.735934808861655
2,2.5765510794393833
3,2.5047058117410894
4,2.4590837958354306
5,2.420135069432951
6,2.3743639751727
7,2.349346210930507
8,2.327071143596978
9,2.309904662974154
10,2.2648369304375464
11,2.2454439115500042
12,2.2182112746253257
13,2.183148443577643
14,2.1588501067916885
15,2.1423535455797817
16,2.119750878888476
17,2.088124250080517
18,2.074144574755056
19,2.0624175757177303
20,2.032125485131312
21,2.019670157056106
22,1.9934920765139388
23,1.9831807511228052
24,1.9510006755022127
25,1.9350950585016609
26,1.9095281898111538
27,1.912438714667916
28,1.8725533035611972
29,1.8616008076266481
30,1.8420671137604372
31,1.8240719987801732
32,1.8131974330846814
33,1.783448660855617
34,1.769522620162799
35,1.7699522159040777
36,1.7399576731744142
37,1.7335565708882628
38,1.7126501520080721
39,1.6975059845415412
40,1.6857655095047785
41,1.6753365588103304
42,1.658038676512505
43,1.646279662817209
44,1.6341575391262868
45,1.6144482159384206
46,1.6027657257489143
47,1.5933640923416406
48,1.5826806053538194
49,1.5654573553001914
50,1.558465590269063
51,1.5447295518616153
52,1.5357625846216583
53,1.5225539994988464
54,1.5087933697804767
55,1.5011522729009459
56,1.4908600547539197
57,1.4821154730573975
58,1.4726578818760603
59,1.4650748592280203
60,1.4492717340509005
61,1.4458539543671975
62,1.4337728465600623
63,1.435712119390605
64,1.4160749559377612
65,1.4085639526211757
66,1.4032891588813623
67,1.39223594570657
68,1.384139298006017
69,1.3779521140772182
70,1.36614160508319
71,1.3630025200024833
72,1.3518789624276732
73,1.3465359172322748
74,1.3444268991178512
75,1.3385856074820697
76,1.3363519072866064
77,1.3238025497471804
78,1.3151106805617108
79,1.3112604844942972
80,1.3052760624427877
81,1.2999236841344846
82,1.2896474267413165
83,1.2939862710069283
84,1.2821339778460046
85,1.283260984053116
86,1.2758369037600652
87,1.2720906931557425
88,1.2658153627699578
89,1.262376286208766
90,1.254812685233353
91,1.2585785962033145
92,1.248424640312287
93,1.2424574929916794
94,1.2409107782308484
95,1.236158685619947
96,1.2285306585174525
97,1.2307850328256784
98,1.2296226407594726
99,1.2201105531029444
