
Dispositivo usado pelo Pytorch: cuda:3

Features usadas: torch_model_with_weights_of_tf/keras

*****************************************

-----> GRID 0:   hyperparameters
0             100
1            adam
2              32
3             0.5
4          0.0001


--> Fold: 0

Format of train data: frames: 118687 , pressures: 118687 

Format of validation data: frames: 48208 , pressures: 48208 

Option shuffle: True

Begin of training: 2022-12-19 23:45:18

Epoch,train_loss,val_loss,lr
1,6.460312929082492,1.888010997056882,0.0001
2,2.9756531117433234,1.8215803836929494,0.0001
3,2.8929982336736977,1.7662240910917828,0.0001
4,2.8625752037651253,1.7782383989425263,0.0001
5,2.792243787120967,1.7659197809527651,0.0001
6,2.782569673779377,1.7149670966788062,0.0001
7,2.732198298361631,1.9087734342689653,0.0001
8,2.7030204110362237,1.6732961556225412,0.0001
9,2.661379960049184,1.691600474573788,0.0001
10,2.6374643676915976,1.7910403611056243,0.0001
11,2.6204062558400025,1.7705823134394765,0.0001
12,2.5863248394213523,1.7373167844139932,0.0001
13,2.5549966720178907,1.7703012513671252,0.0001
14,2.535592621518813,1.7181194034320668,0.0001
15,2.519391876464194,1.814601404778474,0.0001
16,2.4620790727906665,1.7318394233173127,0.0001
17,2.4704244990611044,1.7601346096800998,0.0001
18,2.4198698881911143,1.805975780548782,0.0001
19,2.427799319805527,1.7372613397105128,0.0001
20,2.4040962109180084,1.7344891708078394,0.0001
21,2.3630544957797475,1.725205840163954,0.0001
22,2.349856606523097,1.7647359459019563,0.0001
23,2.3290959916204037,1.7424284329732471,0.0001
24,2.295582692602468,1.8389015711703016,0.0001
25,2.287243574126257,1.7450540160325687,0.0001
26,2.2549712805495,1.7629039792020653,0.0001
27,2.2424461939733273,1.7796441334408857,0.0001
28,2.220737041923617,1.7866753885764202,0.0001
29,2.2058328652842514,1.8029351306444301,0.0001
30,2.1770903218553546,1.8545872121010751,0.0001
31,2.1509797190433075,1.835602474893164,0.0001
32,2.1300338326529236,1.9117389319546785,0.0001
33,2.1305236722434535,1.792978617783365,0.0001
34,2.1073209511913027,1.8341912120590564,0.0001
35,2.086371186181593,1.855584637374131,0.0001
36,2.0722951995394063,1.7850909532204522,0.0001
37,2.052934101899932,1.826144633600176,0.0001
38,2.033993148545178,1.7791598783234128,0.0001
39,2.025127611888308,1.7632937673473137,0.0001
40,1.9979408255112516,1.7592037105101348,0.0001
41,1.9846031339653052,1.791508619072348,0.0001
42,1.9746755296783214,1.785459956436746,0.0001
43,1.9640992508610975,1.8293810468000151,0.0001
44,1.9498477717799936,1.7537619480056459,0.0001
45,1.9380021064099286,1.8763290014608809,0.0001
46,1.9182568564768085,1.8073022096923843,0.0001
47,1.8955953876494525,1.7988254339086467,0.0001
48,1.8790332941131247,1.8104610910377668,0.0001
49,1.882648806637166,1.8692022972315836,0.0001
50,1.8643525235940404,1.8277750453243136,0.0001
51,1.8549957230955945,1.7731041120525377,0.0001
52,1.8351251132894812,1.8179657324342446,0.0001
53,1.823951953684022,1.8224978111845056,0.0001
54,1.8008170470479727,1.8317616392598373,0.0001
55,1.806091819218943,1.8010601568491087,0.0001
56,1.7830466140342756,1.7687877543614308,0.0001
57,1.7772962036580535,1.787546873804821,0.0001
58,1.7607005036964893,1.8251044194721282,0.0001
59,1.750614541752907,1.8689544670137899,0.0001
60,1.7409151940534713,1.7808267253995378,0.0001
61,1.7224475418727756,1.8061611460088458,0.0001
62,1.709192964449263,1.832398486382693,0.0001
63,1.7085037697989374,1.8225190104972948,0.0001
64,1.6971822215499401,1.7668170915107335,0.0001
65,1.6874743760512467,1.8590502229355674,0.0001
66,1.6757299950536104,1.8026952073695135,0.0001
67,1.669660274738403,1.7988428500970257,0.0001
68,1.6645181667265656,1.819338567226067,0.0001
69,1.6525765355793394,1.8067542811267763,0.0001
70,1.6493156882717346,1.8436368902656195,0.0001
71,1.6389334419717445,1.8064401080511039,0.0001
72,1.6253878281938026,1.8097169592338584,0.0001
73,1.616513513836348,1.870343333457025,0.0001
74,1.6107746755677965,1.7934702467055879,0.0001
75,1.5982632184772485,1.8447082941610473,0.0001
76,1.5968457962734295,1.8131788150440449,0.0001
77,1.5820750465028428,1.8108742314044954,0.0001
78,1.577515795451894,1.8401191678903366,0.0001
79,1.576957831772499,1.8132827919739407,0.0001
80,1.5582780343455902,1.84052332785689,0.0001
81,1.5563334174429666,1.860147243949847,0.0001
82,1.549795568379559,1.8066863009908292,0.0001
83,1.545392145377282,1.832586917100141,0.0001
84,1.5391805990844287,1.8467468160986307,0.0001
85,1.537792458469517,1.7918926690291852,0.0001
86,1.5193649824117579,1.8237545632698826,0.0001
87,1.528637253269987,1.8083474347649164,0.0001
88,1.5168858608744369,1.7901553213497432,0.0001
89,1.515969110110538,1.8134492079047637,0.0001
90,1.5044794587754644,1.7891631603953138,0.0001
91,1.50208451824289,1.7892562813668642,0.0001
92,1.4942630881596743,1.7880012375391325,0.0001
93,1.4827196221041183,1.800384606133653,0.0001
94,1.486670122389109,1.8000031314416853,0.0001
95,1.481981400471744,1.8063453632140136,0.0001
96,1.4784464330033293,1.7815044229702424,0.0001
97,1.4641938202040863,1.8318775952792112,0.0001
98,1.469473325587597,1.7801275777531904,0.0001
99,1.4600583006695318,1.787276360626993,0.0001
100,1.4612980486695055,1.827669908546982,0.0001
End of training: 2022-12-20 00:05:28

Loss min training: 1.4600583006695318

Loss min val: 1.6732961556225412

Best epoch: 8

Correlation: (0.43044277301480127, 0.0)




--> Fold: 1

Format of train data: frames: 122714 , pressures: 122714 

Format of validation data: frames: 44181 , pressures: 44181 

Option shuffle: True
