,train_loss
0,5.027437294158924
1,2.484883134067623
2,2.156657818860786
3,1.8118356539872404
4,1.4425227843598067
5,1.1857065059697842
6,1.0804983121465077
7,1.0360878974070613
8,1.0053841719843386
9,0.9817548955302285
10,0.9619070179597345
11,0.9447439076548119
12,0.9253862219401882
13,0.9144979991151405
14,0.8939800268447307
15,0.8895973502429234
16,0.8731757574610236
17,0.8645811926432698
18,0.8538149273275435
19,0.8473077429333344
20,0.8343233281929794
21,0.8271440652706128
22,0.8177351675397672
23,0.8097898732901577
24,0.8014399844555681
25,0.793019778634028
26,0.7890704722207981
27,0.7806781729625288
28,0.7740216935320285
29,0.7648924239990648
30,0.7560542924631166
31,0.749572476759326
32,0.7450580906880624
33,0.7400839603359921
34,0.7346740723423827
35,0.7295901138433389
36,0.7239096551460801
37,0.7149852315489248
38,0.7127240293559302
39,0.7075221354623119
40,0.7033652272181803
41,0.6950019817859437
42,0.6915457315277344
43,0.6872798532728408
44,0.6815884254762742
45,0.6772398912800992
46,0.6714492599435056
47,0.6673257649974311
48,0.6637822046156914
49,0.6578455164959716
50,0.6539464889823573
51,0.6534298180919752
52,0.6474305382019443
53,0.64636667127429
54,0.6411684504567416
55,0.6351488394476629
56,0.6358067133572777
57,0.6258788517840603
58,0.6247743477262192
59,0.6236154826335244
60,0.613999284315214
61,0.6156526014663696
62,0.6136598309019589
63,0.6098505924185265
64,0.6078605900270615
65,0.6040143965977213
66,0.5997344618150298
67,0.5931072731662289
68,0.5900223773651507
69,0.5874105347150131
70,0.5870176911232156
71,0.5831302025708075
72,0.5802641203638984
73,0.57543175841866
74,0.5724782953855351
75,0.5704959275699747
76,0.5675044303238008
77,0.56405210258649
78,0.5604324702629221
79,0.5610965276945632
80,0.5575003408031585
81,0.553596663991571
82,0.5527128598724529
83,0.5477900970649037
84,0.5469503414675139
85,0.5431438206064096
86,0.5419796191885673
87,0.5367266927264096
88,0.5352822283796899
89,0.5353717869939646
90,0.5341522936120773
91,0.5309114537772496
92,0.531172014915684
93,0.521418274558545
94,0.5239938768760046
95,0.5217398952728022
96,0.5183573872674985
97,0.5196167282557526
98,0.5135771237393327
99,0.514105311817007
