
Dispositivo usado pelo Pytorch: cuda:3

Features usadas: tf_model_with_weights_of_tf/keras

*****************************************

-----> GRID 0:   hyperparameters
0             100
1            adam
2              32
3             0.5
4          0.0001


--> Fold: 0

Format of train data: frames: 118687 , pressures: 118687 

Format of validation data: frames: 48208 , pressures: 48208 

Option shuffle: True

Begin of training: 2022-12-20 18:36:01

Epoch,train_loss,val_loss,lr
1,6.460312886166465,1.8880068352164678,0.0001
2,2.975653437643183,1.8215991424398488,0.0001
3,2.8928556418697506,1.763302435006092,0.0001
4,2.8623655394716665,1.7646544795474697,0.0001
5,2.791937721063164,1.7759520986172752,0.0001
6,2.783375531244428,1.712482018325165,0.0001
7,2.7320832327225824,1.8489152451033137,0.0001
8,2.7030659676807445,1.6668723853292,0.0001
9,2.6617333432145927,1.689344538710183,0.0001
10,2.637460263917806,1.7939129210056517,0.0001
11,2.6213185174094735,1.7672981155144192,0.0001
12,2.5860801127728177,1.7326329741769164,0.0001
13,2.5572347032806584,1.7586529871335743,0.0001
14,2.535110232249243,1.7237313208768346,0.0001
15,2.5184052295625836,1.7966437430386524,0.0001
16,2.462497024788358,1.7288799725059967,0.0001
17,2.469829119272171,1.7611370622775422,0.0001
18,2.4196847424403125,1.7884082036124407,0.0001
19,2.4288943729384402,1.731244257783874,0.0001
20,2.4054314100985503,1.7422318385757563,0.0001
21,2.362303474766673,1.7290668901794186,0.0001
22,2.349015103145239,1.7634469806020379,0.0001
23,2.329403177504482,1.7443251844818237,0.0001
24,2.294585549209767,1.8351856701761,0.0001
25,2.286462009064081,1.7478456299367475,0.0001
26,2.2540930237043257,1.76972361110272,0.0001
27,2.241571863104966,1.7846764904139962,0.0001
28,2.220353943617789,1.7813828071011208,0.0001
29,2.2055911574741,1.8155445999138544,0.0001
30,2.1772651627466577,1.8550921008707952,0.0001
31,2.1504558532694626,1.839949485435068,0.0001
32,2.1302634231055104,1.9274685450499136,0.0001
33,2.129799645220671,1.7793113088591963,0.0001
34,2.1051153864967365,1.8420788530016752,0.0001
35,2.0859020347246164,1.8564416241732855,0.0001
36,2.0723174570538605,1.787049640186435,0.0001
37,2.0543178965188083,1.8250999876402796,0.0001
38,2.0344238533284233,1.7823074087129651,0.0001
39,2.0249945906507136,1.758485468843234,0.0001
40,1.9971112712719428,1.7532553076150605,0.0001
41,1.9826891821762007,1.78737406844599,0.0001
42,1.9738295922104632,1.7803534837288197,0.0001
43,1.9636245518667939,1.8201738513271712,0.0001
44,1.9489262461299703,1.7542318896205964,0.0001
45,1.9372966041594029,1.8775434081355797,0.0001
46,1.91693796886184,1.8047467577390168,0.0001
47,1.8939829451004464,1.7920310069982135,0.0001
48,1.8767209199471109,1.8001545776452015,0.0001
49,1.8808192412185736,1.860413861520022,0.0001
50,1.8628333714034304,1.8145084882391833,0.0001
51,1.854889753968935,1.762591774227055,0.0001
52,1.8343868594931876,1.813320562841882,0.0001
53,1.823388835759424,1.8007650468343919,0.0001
54,1.8002052675553077,1.8284911683260148,0.0001
55,1.805599315304257,1.7981418538164784,0.0001
56,1.7817127799184673,1.769902461753349,0.0001
57,1.7766234372595369,1.7775811838858395,0.0001
58,1.760056330910662,1.8211636735955385,0.0001
59,1.7500991232760552,1.8698835519315236,0.0001
60,1.7388678340372623,1.7792610881971909,0.0001
61,1.7223035183088837,1.7998572214473492,0.0001
62,1.7084363002618486,1.8366738555046003,0.0001
63,1.707198863688889,1.815487715084609,0.0001
64,1.6960384971715605,1.7691984615807037,0.0001
65,1.68706351319609,1.8485614660369412,0.0001
66,1.6752754333203324,1.7916114033554387,0.0001
67,1.668632989968821,1.790292365899958,0.0001
68,1.6651505039052568,1.8110248877129362,0.0001
69,1.6512725661451324,1.7827667701770569,0.0001
70,1.6486727629021902,1.8370667731607628,0.0001
71,1.6379631183430008,1.7904307735429188,0.0001
72,1.624390148029353,1.805795353668851,0.0001
73,1.6156312312472534,1.858401030153679,0.0001
74,1.6099358206505923,1.786355845484273,0.0001
75,1.5979716637416448,1.8350778924955944,0.0001
76,1.596380915834991,1.7995822900875913,0.0001
77,1.581756846195467,1.8008129956751537,0.0001
78,1.5771140045927126,1.832690903011288,0.0001
79,1.5761177461904043,1.8084544837573735,0.0001
80,1.5586683760427607,1.8372834642345708,0.0001
81,1.5555019489588107,1.8521249506349307,0.0001
82,1.5490869798200424,1.8077934244483798,0.0001
83,1.5450563761284137,1.8234919968373033,0.0001
84,1.5393752040868822,1.8341876048009893,0.0001
85,1.5384320225352406,1.7793723774478556,0.0001
86,1.5202704293032006,1.8050027791345156,0.0001
87,1.529565356279278,1.8044296268842326,0.0001
88,1.5167470440326647,1.780326027906578,0.0001
89,1.5170917052286634,1.7996974001483113,0.0001
90,1.5040818449279505,1.7902820844251452,0.0001
91,1.502368744336645,1.7902044216897295,0.0001
92,1.4940464700596259,1.7764176166694583,0.0001
93,1.4824256177751545,1.7905498436032994,0.0001
94,1.486647989100925,1.7902082077815136,0.0001
95,1.4812613839159494,1.7954160586726495,0.0001
96,1.4776733994480935,1.777951880661388,0.0001
97,1.4641450642951854,1.822066045266388,0.0001
98,1.4696016828931886,1.7777627001479739,0.0001
99,1.4605620853444128,1.7878389775139765,0.0001
100,1.4620506670812343,1.8236045169941104,0.0001
End of training: 2022-12-20 18:56:44

Loss min training: 1.4605620853444128

Loss min val: 1.6668723853292

Best epoch: 8

Correlation: (0.43452025797080496, 0.0)




--> Fold: 1

Format of train data: frames: 122714 , pressures: 122714 

Format of validation data: frames: 44181 , pressures: 44181 

Option shuffle: True
