
Dispositivo usado pelo Pytorch: cuda

 OPTION_SHUFFLE=True


 num_epochs=100 , dropout=0.5 ,lr=0.0001


 LSTM =True


 option_overlap=True , option_causal=False , dropout_value_lstm=0.2



--> Fold: 0

Begin of training: 2022-08-29 15:42:57

Epoch,train_loss,val_loss,lr
1,8.410339816118642,1.6932174293989362,0.0001
2,2.5750189784574706,1.4785437058151383,0.0001
3,2.3702237733219893,1.5370320840279392,0.0001
4,2.2969431135427496,1.4652897313717235,0.0001
5,2.2220264499233986,1.5004967074978592,0.0001
6,2.1687015555369196,1.5422257751137345,0.0001
7,2.1121118909404126,1.590829732053029,0.0001
8,2.0592175092986893,1.8594158220750396,0.0001
9,2.0089550455684213,1.5886366590634804,0.0001
10,1.9653554846577264,1.7808574971785303,0.0001
11,1.9429020989584684,1.652753960448854,0.0001
12,1.9032693059851018,1.6098667064880223,0.0001
13,1.8547013479088679,1.8349590534310292,0.0001
14,1.8161037610336812,1.7491875979164755,0.0001
15,1.7816075788507328,1.618987022048807,0.0001
16,1.7369339578979854,1.7751682036067908,0.0001
17,1.710486530485037,1.7694171584353262,0.0001
18,1.6670335028547387,1.6990847163563034,0.0001
19,1.6477914989926432,2.121454649096666,0.0001
20,1.6081295475235007,1.8299229741294454,0.0001
21,1.5708281602908123,1.842565187066546,0.0001
22,1.5559264388901612,1.819154250190251,0.0001
23,1.5286414580451448,1.884254677158699,0.0001
24,1.485737410031118,2.0784319676025804,0.0001
25,1.4660727297349,1.8519323413374416,0.0001
26,1.433187865267551,1.8194082687163187,0.0001
27,1.4054848599165652,1.6862210466077026,0.0001
28,1.3816312638794315,1.8197896677724787,0.0001
29,1.3607911515334359,1.824076098625306,0.0001
30,1.310108753043558,2.229078917398836,0.0001
31,1.2944855425171051,1.9446350335283005,0.0001
32,1.2678898276855126,1.9432322418757033,0.0001
33,1.2441176100851417,2.151929866551007,0.0001
34,1.2214316036059116,1.8651877355828945,0.0001
35,1.1843264688860173,1.899213582445561,0.0001
36,1.1699553808316605,2.266815104978657,0.0001
37,1.1417893297431854,2.0907777280991198,0.0001
38,1.107512225162254,2.1268044012165355,0.0001
39,1.0919010366301818,2.0682141240432546,0.0001
40,1.0720291223574627,2.046443239393839,0.0001
41,1.0389745708964857,1.9228397215849853,0.0001
42,1.0173412966630757,2.2494863395237994,0.0001
43,0.9988672159855497,1.9639850373839824,0.0001
44,0.9767566579356014,2.030045253618418,0.0001
45,0.9550779113355204,2.0703193207430073,0.0001
46,0.9305936432754811,2.285523523527378,0.0001
47,0.9122405018754617,2.111091424760847,0.0001
48,0.8863466602617357,2.1335178107488435,0.0001
49,0.8682117507983779,2.2034460662686914,0.0001
50,0.8516725521926346,2.0174433958170144,0.0001
51,0.8324339030824386,2.0351951688834893,0.0001
52,0.8093546522672859,2.0075677182736964,0.0001
53,0.7918785071685439,2.0896244511498203,0.0001
54,0.7725800148234456,2.194239613385107,0.0001
55,0.7601539106647514,2.0690291558575766,0.0001
56,0.7315371513246138,2.2440966653570467,0.0001
57,0.7190844727835418,2.131724071399748,0.0001
58,0.7006663897437265,2.1418394345613225,0.0001
59,0.68819851726011,2.2274479180307174,0.0001
60,0.6600591479584127,2.2339004035092636,0.0001
61,0.6517561060690779,2.3185569139383673,0.0001
62,0.6336222377178476,2.3339169451819033,0.0001
63,0.6216872813565396,2.130683337719644,0.0001
64,0.6085506786840372,2.193331332786342,0.0001
65,0.5908597559268021,2.2209479402601024,0.0001
66,0.5748098128009529,2.2036777798894316,0.0001
67,0.5648200292029889,2.2765738917363123,0.0001
68,0.5473415843811837,2.3398123759045153,0.0001
69,0.5399247553957272,2.2407343253785297,0.0001
70,0.5239261207842384,2.0894394065802455,0.0001
71,0.5070364314917241,1.9583934330536417,0.0001
72,0.4970877546013484,2.10277101661786,0.0001
73,0.48438842222480705,2.16893322952401,0.0001
74,0.46956213622623466,2.3143035630695215,0.0001
75,0.46149949611305796,2.172129185284463,0.0001
76,0.4532902564804923,2.121215964583058,0.0001
77,0.43661301304525363,2.3354195532154223,0.0001
78,0.4314492905965261,2.206048541946373,0.0001
79,0.4177480674185316,2.0844219561155275,0.0001
80,0.4096661473484971,2.081923783993412,0.0001
81,0.395422315630186,1.9822437166969706,0.0001
82,0.3881440932264642,2.4089204714330714,0.0001
83,0.37834695679344443,2.119320560277637,0.0001
84,0.37206260040317646,2.0494868887377433,0.0001
85,0.36346400415272967,2.192752506082852,0.0001
86,0.3542464028467326,2.0043764043511523,0.0001
87,0.3469171449498719,2.137581064312294,0.0001
88,0.3368681000149168,2.155940670937013,0.0001
89,0.33043296035022984,2.170927398230934,0.0001
90,0.3243614599193465,2.0257567755212342,0.0001
91,0.318340820024099,2.028276359448992,0.0001
92,0.3086584204347691,2.172339939073406,0.0001
93,0.30475568797282826,2.0216795118573256,0.0001
94,0.2989522131996055,1.990986409594315,0.0001
95,0.2905829342606848,2.1308688367177226,0.0001
96,0.28721548895443855,2.008695841548214,0.0001
97,0.2793129881202112,2.1647960585401287,0.0001
98,0.27245545542941907,1.9405823573841283,0.0001
99,0.2669463104958792,2.0375120155995807,0.0001
100,0.2646178872741975,2.0580278655216566,0.0001
End of training: 2022-08-29 16:23:07

Loss min training: 0.2646178872741975

Loss min val: 1.4652897313717235

Best epoch: 4


--> Fold: 1

Begin of training: 2022-08-29 16:23:20

Epoch,train_loss,val_loss,lr
1,8.442865368415891,2.3564957800898463,0.0001
2,2.5806157622540464,2.6919403788257625,0.0001
3,2.398398587492303,2.8824423786878244,0.0001
