,train_loss
0,8.46185169737967
1,2.612415835648461
2,2.4465630705103476
3,2.334473135794279
4,2.270810434299057
5,2.2145428085882677
6,2.150856256269513
7,2.0990225143883308
8,2.0618248491926443
9,2.0110450216787403
10,1.9675773509276604
11,1.9398409705910562
12,1.889952042135644
13,1.8471769576557937
14,1.8071622849255102
15,1.781680024823759
16,1.7288960746259316
17,1.7157622853445427
18,1.6784308045607426
19,1.6554556185732552
20,1.6010938536563137
21,1.5849130959367181
22,1.5441440727701832
23,1.5265212997306645
24,1.4789449044351446
25,1.453533147533256
26,1.4280170042070888
27,1.3884057207118279
28,1.3795457250499126
29,1.3433893497173903
30,1.3127367399469
31,1.2932451596886039
32,1.254214798377515
33,1.239207811212752
34,1.2001779118134193
35,1.1798537137531624
36,1.1677291744755174
37,1.136231996208517
38,1.1153367909960141
39,1.081829579734821
40,1.0596262281914985
41,1.039554677017888
42,1.015507157176093
43,0.9984472221111902
44,0.9737437842742654
45,0.9522094339299301
46,0.9308215009914849
47,0.901203601551935
48,0.886358817597977
49,0.8645690498415988
50,0.8453467098802393
51,0.8357011693297738
52,0.8114912888817154
53,0.7948473086207383
54,0.7617730756484473
55,0.7499857718971542
56,0.733468805590647
57,0.7176216729050808
58,0.6976424983805455
59,0.6813069834695769
60,0.6633057764302376
61,0.6548612944844585
62,0.6357398415934231
63,0.6152251894459887
64,0.6073100418755918
65,0.589870775132029
66,0.5742532377438377
67,0.5643507773548633
68,0.5512224027847902
69,0.5406025459265041
70,0.5237223355299636
71,0.5117533224823931
72,0.49942663975418333
73,0.49138082665614496
74,0.4730980711301627
75,0.4626750829405634
76,0.45380044505197226
77,0.4431804761787362
78,0.4338703636202883
79,0.4230013236581965
80,0.41092356199157054
81,0.40160285317202604
82,0.3925489337738484
83,0.38460894069086404
84,0.37636218250198405
85,0.367146132382424
86,0.36088315552286293
87,0.35173333595761697
88,0.34494699924307176
89,0.33779552332062934
90,0.3319206480831478
91,0.32609405711865935
92,0.32030960294340494
93,0.31100414728247444
94,0.30936612827717097
95,0.3021534930646585
96,0.29673007957768677
97,0.2913897768394385
98,0.2855617463807126
99,0.2819474848559001
