,train_loss
0,7.744372743228728
1,2.6047156587682903
2,2.4108363046268217
3,2.3237699021152984
4,2.2547867104370845
5,2.1956670978787964
6,2.149127660944107
7,2.0782196252379084
8,2.0263432021528414
9,1.985182008090754
10,1.9411549626626987
11,1.911882380770211
12,1.8563385698731578
13,1.807502105833264
14,1.780521098797272
15,1.7291625532709578
16,1.7075643995504501
17,1.6717406638881323
18,1.6240997259783636
19,1.6034446503717856
20,1.5730246905507583
21,1.543492840538528
22,1.5049411138316002
23,1.468446330447933
24,1.4362303494334203
25,1.4037772640775659
26,1.3900528009665136
27,1.3542503583652716
28,1.3274003059506896
29,1.3034179426919323
30,1.2771307226922315
31,1.2415768093367208
32,1.2172130748822123
33,1.1841592752281007
34,1.1574714969576507
35,1.146497187866796
36,1.1181576178501142
37,1.089215813281918
38,1.0601824678892857
39,1.0375727295659478
40,1.0098823272687747
41,0.9909928742987165
42,0.9755141099495196
43,0.9442750097958397
44,0.9231229289870468
45,0.9062415041238655
46,0.8813414744206575
47,0.8679505766055556
48,0.8416056476251567
49,0.8192629858963891
50,0.7957073357094488
51,0.7824897597271173
52,0.7667369112863912
53,0.7409912220787135
54,0.7209167924791067
55,0.7073369478478644
56,0.6868521960542102
57,0.6691369041953006
58,0.6554822139015298
59,0.6373635456104532
60,0.6184416911470105
61,0.6063146321126697
62,0.5894755434873699
63,0.5749084484877256
64,0.5623325064582049
65,0.5443071402203867
66,0.5316280724422568
67,0.513507488654046
68,0.5066828785297429
69,0.4893482822378449
70,0.47954481715567326
71,0.4665859678718872
72,0.4541241647351557
73,0.44500597148044485
74,0.43434358462448
75,0.42095957775857606
76,0.41227148198308783
77,0.40066215896567703
78,0.390531583337326
79,0.38441414923566875
80,0.37439761721733394
81,0.3664448047281625
82,0.35914835757535984
83,0.344270916451726
84,0.34206258241071424
85,0.3323663037140095
86,0.32990764615297274
87,0.3195324648620393
88,0.31339708500224056
89,0.3050233162665386
90,0.3012551355380379
91,0.29688543505111814
92,0.29069664936231154
93,0.2833351925273663
94,0.2763232633877319
95,0.2713708365167401
96,0.26451874892756977
97,0.25905457333524956
98,0.2591139495344366
99,0.2518771807233491
