,train_loss
0,7.876995808259528
1,2.608553404822854
2,2.4145839822246273
3,2.319395363017489
4,2.253004154365412
5,2.183771998356187
6,2.12767187549385
7,2.0634882862789508
8,2.032969140453814
9,1.983730235969232
10,1.9340094639635315
11,1.885927693443437
12,1.842569608358206
13,1.8184232342524038
14,1.7692692903359455
15,1.7258942058154845
16,1.7009426310390932
17,1.6623952018899473
18,1.621990417029928
19,1.5909991830941828
20,1.5670924840790874
21,1.527604922107942
22,1.4997194037248887
23,1.4658279757130896
24,1.442844257971688
25,1.4099203090804624
26,1.3759679904914917
27,1.3505443201219662
28,1.3249098652989997
29,1.2995753035532887
30,1.265233939727611
31,1.2462489692182868
32,1.2092828013826324
33,1.1699159755317399
34,1.1497502996852729
35,1.1172447693039997
36,1.0987893932543509
37,1.070967411951137
38,1.0490637093409925
39,1.0251760053477517
40,0.9936211023860949
41,0.9734913284410971
42,0.9544092639676821
43,0.9395281818520616
44,0.9102754738662976
45,0.8889262654945512
46,0.8716379694383837
47,0.85265005290278
48,0.8334513945233125
49,0.8101101425784744
50,0.7852144703509437
51,0.7682700862415667
52,0.7559059191775966
53,0.7347033362028843
54,0.7103112159935907
55,0.6996819980861869
56,0.6806881892393054
57,0.6651982779449048
58,0.6503577899177926
59,0.6305343995585729
60,0.6098407688985024
61,0.5999057154404053
62,0.5813274585715785
63,0.5703763693455954
64,0.5525591399347084
65,0.5437117807784412
66,0.5274177469396111
67,0.5103265180090018
68,0.49996705735445873
69,0.4853441892352197
70,0.4749531437696701
71,0.4619232686304087
72,0.4524604352565708
73,0.4389098320510494
74,0.430089916700974
75,0.42019248189515085
76,0.40820024564504426
77,0.39843660001637005
78,0.38939686398706275
79,0.3812525664827208
80,0.37395027087237037
81,0.36566722009698693
82,0.3584810560900608
83,0.34690764975063765
84,0.3394073247144226
85,0.33258608775954834
86,0.32841183785895184
87,0.32032356771314047
88,0.31391882555709266
89,0.30841500645162084
90,0.3041317145401452
91,0.29433133843545434
92,0.2907500964124567
93,0.2860581816019375
94,0.2812544590234305
95,0.2775584393535841
96,0.27148268503493844
97,0.2684096057912489
98,0.2636351268003948
99,0.2571972208344641
