,train_loss
0,8.067721089705307
1,2.634896081838615
2,2.444421113304336
3,2.3659534323360263
4,2.2755023633465954
5,2.222397969848833
6,2.1629260080561865
7,2.1064427798166276
8,2.060167581169359
9,2.0222311170760943
10,1.9807157980740326
11,1.9124854844741241
12,1.8872736063247393
13,1.8484398836938
14,1.8063734761707109
15,1.7512254274953576
16,1.733005384713166
17,1.6880240142675325
18,1.65875929695957
19,1.6413236328597491
20,1.6080856624136217
21,1.5631619979415885
22,1.5362097231671696
23,1.5032220687909785
24,1.4704818411701928
25,1.4388176929885483
26,1.4107963791421538
27,1.3795377935366098
28,1.349772386564118
29,1.3271175483746978
30,1.2933929911197133
31,1.2706954970403563
32,1.2463079388321863
33,1.213351490885005
34,1.1886779414771433
35,1.1670116785740072
36,1.1444889575595587
37,1.1197486030775343
38,1.0915927770408687
39,1.0666927570797944
40,1.0393830661331873
41,1.018674915408162
42,0.9977165892746778
43,0.9733049639133631
44,0.9512070236700235
45,0.9288338156134363
46,0.9083137414155128
47,0.8832413317016792
48,0.8633730950543603
49,0.8451744222211985
50,0.8177488178401506
51,0.8036312879283464
52,0.7772739858449016
53,0.7664795163677712
54,0.7375971920217345
55,0.7292944918196224
56,0.7097077022165807
57,0.6918237084357003
58,0.671015760914163
59,0.6558818091463808
60,0.6447237667783361
61,0.6227900879541456
62,0.6098702521567935
63,0.5903223884873383
64,0.5789349789322847
65,0.563909059625755
66,0.5543552496924463
67,0.5377890239102412
68,0.5278306233638359
69,0.5077508426563673
70,0.5001281244417202
71,0.48478388884957424
72,0.47414481634246797
73,0.4574709723664293
74,0.44767759232978255
75,0.43872418707900374
76,0.42537733754889556
77,0.41952869960617245
78,0.41093566169274726
79,0.396895370579223
80,0.391006351664191
81,0.3807736755753853
82,0.3718284649678402
83,0.364071325584512
84,0.35511957968355823
85,0.3449116816520373
86,0.33873041752053384
87,0.33357649440536163
88,0.32603758275548655
89,0.3213353952093762
90,0.311835594466086
91,0.3061383838915217
92,0.2996571528455069
93,0.29313268301616624
94,0.2899025015415576
95,0.2850009679232317
96,0.2789954581013244
97,0.2733601764236038
98,0.2671861205582934
99,0.26450055833489966
