,train_loss
0,7.5020824238365496
1,2.54580218330908
2,2.409167307371885
3,2.3279537258952225
4,2.2600715219614895
5,2.1962669688668512
6,2.1361635257409763
7,2.07325344609574
8,2.0270695738705657
9,1.9849622402112774
10,1.9401040497089155
11,1.918596331104311
12,1.8777300751782853
13,1.8223298911810526
14,1.7842872102091591
15,1.7570644581118617
16,1.7268546596286147
17,1.6965299932301645
18,1.6590612103659907
19,1.6277673094714904
20,1.587394942368264
21,1.560573959317609
22,1.5322536002611784
23,1.5021547185892232
24,1.4700805255920004
25,1.437524373219064
26,1.4181977287132075
27,1.3862626421895907
28,1.3519430617965686
29,1.3306649659626424
30,1.2992441951434917
31,1.2706304874329877
32,1.2406571795671675
33,1.2196384417558603
34,1.191109656744613
35,1.1564529976242748
36,1.1348487769377904
37,1.1104006944477356
38,1.0931150114359365
39,1.063768833876367
40,1.042042557076478
41,1.0173405935734388
42,0.9914771704068467
43,0.9712367678186287
44,0.9480894743457595
45,0.9291063983189906
46,0.9026680527908899
47,0.8788231503607261
48,0.8650261592508307
49,0.8379819214100961
50,0.8212208010295439
51,0.7986373571724349
52,0.7789299353243028
53,0.7560224061404619
54,0.7433807007632436
55,0.7229062734000333
56,0.7045099429985145
57,0.693012766374632
58,0.6664437742444368
59,0.6508277157468646
60,0.6393640037977801
61,0.6176263549735629
62,0.6069034327630505
63,0.5919130297025326
64,0.5720849402772951
65,0.5624402247343882
66,0.549739839744035
67,0.5405856299424636
68,0.5191474416429195
69,0.505632637402768
70,0.4998467071760313
71,0.48204117728196577
72,0.4710582419570726
73,0.45803954670731595
74,0.45075213559478444
75,0.43572884474604506
76,0.42879429703227895
77,0.41894828463840383
78,0.4103677657325455
79,0.3983655487822325
80,0.39170265980450136
81,0.38209979095511404
82,0.37089235039748303
83,0.36309101768201946
84,0.3528468471297727
85,0.34650100968424374
86,0.3396839023497324
87,0.33200416776922176
88,0.32991101047431415
89,0.32125132175067805
90,0.31242937557055467
91,0.30474143824177136
92,0.3036744039571195
93,0.29619732540320276
94,0.29036480474929177
95,0.28793488029819636
96,0.2799162838308135
97,0.27340102731735694
98,0.2687424707582012
99,0.2648321081665876
