,train_loss
0,7.408895631234422
1,2.756685869602486
2,2.578216440563143
3,2.535696171412349
4,2.4705651452442807
5,2.434941799626862
6,2.3861783431454753
7,2.362219865249866
8,2.328286344549101
9,2.313503013961437
10,2.277508729819006
11,2.25398589442447
12,2.22028565413052
13,2.204925611177138
14,2.1682250910176064
15,2.1595236068886745
16,2.1273382402219725
17,2.1134524382118247
18,2.0853771828976804
19,2.0495011355726462
20,2.040230450747776
21,2.021147168318053
22,2.012658422814877
23,1.9753737115724321
24,1.9604842515541656
25,1.9624431162619977
26,1.9200550477757168
27,1.9056921322411615
28,1.889976010127146
29,1.8647887574569195
30,1.8514468113364706
31,1.8377309031973121
32,1.8163464984446562
33,1.8054684958221974
34,1.7725929740467512
35,1.7677094458618525
36,1.7537066768295757
37,1.7410522359844884
38,1.7206452917913788
39,1.710850083519412
40,1.6984856150880177
41,1.6823824930376348
42,1.6671267100982166
43,1.6528462336739074
44,1.6349202122484305
45,1.6195023338752512
46,1.6196263478909967
47,1.6053808919748578
48,1.5791727248743426
49,1.5698011870142863
50,1.5681859818658483
51,1.5539698016844272
52,1.531332198372964
53,1.5264614223055466
54,1.5168601795594614
55,1.5117022427875293
56,1.496120854655036
57,1.4888232798069925
58,1.4760996181847912
59,1.472758525412016
60,1.4628740002034635
61,1.4526837825540198
62,1.4371372913037397
63,1.437048026660897
64,1.4227475566263226
65,1.4092168749397658
66,1.4098736357593598
67,1.3951239009777021
68,1.3852726635561665
69,1.3848361669793803
70,1.3725264550350538
71,1.36672252444132
72,1.3580388458941752
73,1.3583556809776907
74,1.3444202562905687
75,1.3415369832345474
76,1.337587608893444
77,1.3284490470690844
78,1.3256183990733519
79,1.3165148059167393
80,1.310373082098688
81,1.3103421089257101
82,1.3010126833600955
83,1.2988310907369098
84,1.2972442274575615
85,1.2824236559559583
86,1.2784585301447153
87,1.2744401152212328
88,1.2754203006131948
89,1.2656774464438825
90,1.2649692749448664
91,1.254063244033406
92,1.2504920855886548
93,1.2536739558013466
94,1.2495021950991008
95,1.2417087424207942
96,1.238832457453855
97,1.231743203956169
98,1.2303200254866171
99,1.2303816970484867
