,train_loss
0,42.772965352203045
1,6.733974691610423
2,5.277763369451055
3,4.672527232158211
4,4.470220591184304
5,4.349090899108346
6,4.300676950544978
7,4.272262731231761
8,4.181649874362898
9,4.178725302039628
10,4.13075629973485
11,4.135781232981995
12,4.10097068280501
13,4.072235809396507
14,4.057004821080709
15,4.024259485957212
16,4.012112237121351
17,4.020129615475672
18,3.992842295823547
19,3.9549502470315265
20,3.929501733296237
21,3.9452989443135045
22,3.897728818203857
23,3.889114380978883
24,3.883305967612988
25,3.885499551285701
26,3.8910303569197997
27,3.857274112344455
28,3.8363295512577897
29,3.8074905303399054
30,3.825166652344901
31,3.793689821847011
32,3.799800827747255
33,3.7767225764704584
34,3.748431089915885
35,3.739709051103005
36,3.7373608879102354
37,3.7196758383166673
38,3.7196128044803785
39,3.7206581388410918
40,3.672969770230184
41,3.6691358379128256
42,3.642288856481006
43,3.6518346582800993
44,3.637786766844588
45,3.6074159695683496
46,3.6047906635563214
47,3.583952637495794
48,3.5709461852286495
49,3.5759471488324284
50,3.5714401826049915
51,3.5776369145112388
52,3.5214882602888475
53,3.5311359390063766
54,3.5229756146029527
55,3.5173395390097864
56,3.5090284399111664
57,3.480959242874704
58,3.4695027925214874
59,3.4568902794813123
60,3.445318796347791
61,3.447766427883701
62,3.4347188850503327
63,3.3953976529642023
64,3.396462363921283
65,3.406824348269858
66,3.3764219685483594
67,3.374759954650678
68,3.372286306564277
69,3.3446568449756104
70,3.3528460934460607
71,3.3338237067869185
72,3.3436520393518845
73,3.322716917419272
74,3.3295415362109044
75,3.2797213092773543
76,3.3005095484694356
77,3.2895347464121745
78,3.261022691725441
79,3.281686526232121
80,3.256973867038121
81,3.247001278313163
82,3.2493065363683615
83,3.239855560347914
84,3.213089984283513
85,3.1988444484478666
86,3.19732979855491
87,3.1629006062897846
88,3.1871799778474603
89,3.169364702794657
90,3.151385646011293
91,3.1546181160758335
92,3.1166316409488894
93,3.115981168927761
94,3.0916562295593955
95,3.098870030112702
96,3.1004363321600743
97,3.0813756124431597
98,3.0834398733384276
99,3.070033723534818
