,train_loss
0,8.47282252900303
1,2.624520733963133
2,2.44878870314445
3,2.363557538349749
4,2.301809152057068
5,2.2551115250462845
6,2.1942681269179367
7,2.14218496790836
8,2.1122193171322214
9,2.068222789841704
10,2.015665303791177
11,1.9895029178578496
12,1.9520633331944244
13,1.921550190474949
14,1.8701951725718993
15,1.8523071422648063
16,1.8227456073563764
17,1.7915623091647195
18,1.7597696022683587
19,1.7117516303783058
20,1.7029315029903846
21,1.6764329730890961
22,1.651082055906068
23,1.623094168434305
24,1.6082185647007408
25,1.5738956301079203
26,1.5396445081411154
27,1.5122923449109642
28,1.4963424958240696
29,1.4647950382577986
30,1.4305343009930525
31,1.418940271741377
32,1.3930531815862703
33,1.370794934450194
34,1.342562127664192
35,1.3157112602555077
36,1.2976136869629642
37,1.2819459193818958
38,1.2582540915830687
39,1.2377442533649663
40,1.2103861570123489
41,1.1897856227620678
42,1.1753180349173848
43,1.1492331684055621
44,1.1283051054474622
45,1.1086468412518349
46,1.086365692089583
47,1.068226473018641
48,1.0510540949775453
49,1.0326437063139864
50,1.009243976180368
51,0.9886657554681947
52,0.9725502893117582
53,0.9634334640370725
54,0.936509348303881
55,0.9243486101794772
56,0.9052805231950579
57,0.8898122789669954
58,0.8747901321107642
59,0.8547327163517272
60,0.8355720943848696
61,0.8245848952527389
62,0.8138018127634944
63,0.7944234732515604
64,0.7739880511592928
65,0.7657454494237629
66,0.7513903112273697
67,0.7344919344266521
68,0.7290812508291065
69,0.7070880700278378
70,0.6948998691674282
71,0.6864903006009302
72,0.6697372077701309
73,0.6545068694374686
74,0.6411739802010158
75,0.6371333088001404
76,0.6204233277775051
77,0.6127646658124549
78,0.5958177896315704
79,0.5877400717683998
80,0.5756277253741379
81,0.5645493030250095
82,0.5584545195134297
83,0.5491188704633377
84,0.5379720975030472
85,0.52546985274002
86,0.516782915156029
87,0.5065078944976957
88,0.5021134129036341
89,0.49369016118721837
90,0.48213692458143165
91,0.47075214582847363
92,0.4640289809794401
93,0.45953650596728607
94,0.44817393705453146
95,0.4407781727372151
96,0.4382439181911847
97,0.42867260546329733
98,0.4202901378435381
99,0.4137837885663452
