,train_loss
0,7.947636667543014
1,2.640240409052577
2,2.423566266961391
3,2.3184705710521243
4,2.2376482043245707
5,2.183257597976088
6,2.109695554142621
7,2.051303776440571
8,2.018959380852328
9,1.9660952065751531
10,1.9171139490188103
11,1.8783968340275043
12,1.8336377455911694
13,1.8031168425049748
14,1.754021203860163
15,1.7257466333371727
16,1.6945114260757974
17,1.6519997002577098
18,1.6161978842986189
19,1.5659694501355095
20,1.5513072674982964
21,1.5193891709125924
22,1.495228529999576
23,1.4605713666835416
24,1.43587394417005
25,1.4022736301567327
26,1.3653931371073553
27,1.333468191802127
28,1.3112627848306666
29,1.2783646639770887
30,1.2410981905441394
31,1.2269818449280459
32,1.1965517135553583
33,1.1727186772021623
34,1.1418178316553689
35,1.1138356923352641
36,1.0913141394905876
37,1.0722906476606449
38,1.048863067138232
39,1.0297179203188407
40,0.9971206919621919
41,0.9746476240839329
42,0.9547863701637672
43,0.9257393092659782
44,0.9104317569974678
45,0.8853719127005713
46,0.8636716855113212
47,0.8423987234643838
48,0.8233657954615288
49,0.8055528947245252
50,0.784402149225327
51,0.7674756724205389
52,0.7466443902258169
53,0.7311545539268913
54,0.7061406272711622
55,0.6888546238161561
56,0.6750325076995984
57,0.6605516072241034
58,0.6403381465944447
59,0.6240708329787571
60,0.6036203973208059
61,0.5958548320298321
62,0.5789012179931143
63,0.5644899095931601
64,0.5458388576583604
65,0.5362379392171736
66,0.521419243392064
67,0.5053985529203829
68,0.49657131225247697
69,0.48160614068016355
70,0.4705952321008411
71,0.46268953277110947
72,0.44866173068516796
73,0.4367599367363942
74,0.42459263520009244
75,0.41924851039405775
76,0.40711919990428225
77,0.3999886451002486
78,0.3904358086969968
79,0.37648824341964854
80,0.3709846691293849
81,0.36115910221853814
82,0.3559392289229121
83,0.3487524738594688
84,0.34062456030929983
85,0.3322750583876896
86,0.3249362544799951
87,0.3191692185044316
88,0.3151967715484682
89,0.3097867794298203
90,0.3029395219291054
91,0.2949088362981565
92,0.2886941215916977
93,0.2871150370317285
94,0.28071216228884033
95,0.2776434787168041
96,0.27416806389107756
97,0.2697677412278525
98,0.2645633241223364
99,0.2594842484427008
