,train_loss
0,7.883732304282763
1,2.6122966935905803
2,2.446178460956653
3,2.3581925939040937
4,2.3013331244673347
5,2.233114986918767
6,2.193804463267845
7,2.140971942567977
8,2.097136841446474
9,2.0612090779713563
10,1.997257126918337
11,1.9996153553450084
12,1.963166385791023
13,1.9345313791962926
14,1.8902469111572704
15,1.8597938082020153
16,1.8416702530188764
17,1.799252819169856
18,1.7670594330904827
19,1.7432162887529166
20,1.7104354116107185
21,1.690362632668107
22,1.6671680889593157
23,1.6382600296784058
24,1.6140589858442258
25,1.57451974515094
26,1.556084124901251
27,1.5277319588707523
28,1.5115553753127713
29,1.4856050791936712
30,1.4629041435102064
31,1.4319723054925246
32,1.4146692386363546
33,1.3860110117198332
34,1.3685735740400955
35,1.348805139687419
36,1.3200039780000372
37,1.3101320057930559
38,1.2706641585762921
39,1.2605496091734596
40,1.2350090939729286
41,1.2218758180952913
42,1.1991520275730008
43,1.1824665753029646
44,1.1630268011318305
45,1.14163751722055
46,1.1165621294263088
47,1.102193445871276
48,1.0740068213769252
49,1.059353411450775
50,1.0479357617254415
51,1.0246824901130616
52,1.0100472777520655
53,0.9861767668137309
54,0.9719887364624915
55,0.9554510808869814
56,0.93668021991406
57,0.9254826211851984
58,0.9066519055958446
59,0.8875501021644677
60,0.8719600545569163
61,0.859309580384817
62,0.8453957269952022
63,0.8256706474501792
64,0.8175392578227324
65,0.7963942220083757
66,0.7890877047717669
67,0.7678834919248065
68,0.7570010037393998
69,0.74453501313599
70,0.7252003833033137
71,0.7218638656544843
72,0.7010858798960341
73,0.6941322287055037
74,0.6754796239387149
75,0.6711257210293077
76,0.6543584135267733
77,0.6425003794212072
78,0.6324993052258163
79,0.6209329893647394
80,0.6130093022779898
81,0.6023283140825798
82,0.5902521232325167
83,0.5806093226139338
84,0.5747738130455111
85,0.5626115755712751
86,0.5504436946190884
87,0.5418766682728029
88,0.5308642082848921
89,0.5223753625264389
90,0.5137562208589713
91,0.505246231951039
92,0.5015494838552014
93,0.4925781070526795
94,0.4815191154944114
95,0.47433221496484457
96,0.4664450575973454
97,0.4629846828727183
98,0.45385011625734384
99,0.4535415270377342
