,train_loss
0,8.987745692066019
1,2.6390608636110247
2,2.4984748622336346
3,2.3985937757998386
4,2.347683634113458
5,2.2878935432991176
6,2.2404653078049575
7,2.1985676844602646
8,2.164604303821426
9,2.1164613378790933
10,2.077601976069642
11,2.0658425068818853
12,2.014390625310704
13,1.9806988056293247
14,1.949137307561846
15,1.923395539034478
16,1.8796207088232921
17,1.8693455438451543
18,1.84324686957845
19,1.8199991903340782
20,1.7684919165329303
21,1.7585652801270713
22,1.727570450833651
23,1.7133295931727484
24,1.6782446062262992
25,1.6547830241653043
26,1.6301792199235134
27,1.5979639005272768
28,1.5956051589931126
29,1.562831822819422
30,1.5399917470955764
31,1.5264438140058711
32,1.4859003421716
33,1.473327556690232
34,1.4365089285725692
35,1.424051576442127
36,1.4260183380665463
37,1.387834387612076
38,1.3720255562118961
39,1.341009414120403
40,1.3189824520263451
41,1.3061578269502916
42,1.2875114105199756
43,1.270540927114701
44,1.2527656149930406
45,1.230665845883665
46,1.2181898031628546
47,1.1883882747587433
48,1.1730453694750365
49,1.1456984738978655
50,1.1384456475565319
51,1.121318174478624
52,1.1056244065998704
53,1.0934243146891756
54,1.059221882812059
55,1.0506403115662395
56,1.0343534729969945
57,1.019465211189696
58,0.9976842366428915
59,0.9777598288007247
60,0.9653041243224076
61,0.954717389929864
62,0.9365100806041934
63,0.9218809336214767
64,0.9127523547035161
65,0.8972183667209139
66,0.8693272714373382
67,0.859391433231806
68,0.8528742266075041
69,0.8403911249159686
70,0.8209710732499794
71,0.8104915685634255
72,0.7977670854149164
73,0.7809913043354328
74,0.7711407589593515
75,0.7588341457277635
76,0.7438278740792641
77,0.732537152489731
78,0.7247525031544642
79,0.7084841398008337
80,0.6919194202787675
81,0.6873562507307988
82,0.6731238163853283
83,0.6626450751371447
84,0.6530872091984211
85,0.6434602148236259
86,0.6336855475981342
87,0.6227533790180877
88,0.6145565588140056
89,0.6046631666801142
90,0.5957763633245643
91,0.5869404296205311
92,0.5816259518355587
93,0.5689933883508577
94,0.5627264438534703
95,0.5523258562288363
96,0.5435935458236365
97,0.5380192602617279
98,0.5296275586706164
99,0.5233090821268142
