,train_loss
0,8.171053791610165
1,2.59869794975253
2,2.463080154027568
3,2.3907978906941456
4,2.3209643299325147
5,2.2733273653751183
6,2.2262657973488467
7,2.1674304853530955
8,2.1358600367296208
9,2.098236589964551
10,2.055250696758243
11,2.0435118263184306
12,2.000617670799096
13,1.958447558187959
14,1.9174924166253964
15,1.8927552338090878
16,1.8623894342092213
17,1.8438917811045266
18,1.8104674890993346
19,1.7848072999391673
20,1.7498691259641044
21,1.7293390987918174
22,1.7073218613415952
23,1.6774849657155781
24,1.6487191646417243
25,1.62698909518804
26,1.6057795561793036
27,1.5790469581930606
28,1.5467727048757973
29,1.5381987380680482
30,1.5093903576446728
31,1.4824672243462627
32,1.4589040017443358
33,1.4397329591003043
34,1.4223111478121302
35,1.3859507685546322
36,1.369662922423053
37,1.3569292817593648
38,1.3412373934468031
39,1.3126287280621032
40,1.2968601079584368
41,1.2749035678657217
42,1.2505547902181509
43,1.2334634742861599
44,1.2108983028856017
45,1.1941769692822726
46,1.1753853317046172
47,1.152659193431944
48,1.1421470901869608
49,1.1190946862619309
50,1.102447033331204
51,1.0806862152101604
52,1.0594705551447423
53,1.044740925285636
54,1.0295574455518262
55,1.0123921025012466
56,0.9954035912906888
57,0.985727162048204
58,0.956837653773575
59,0.9409499127177019
60,0.9351201077011853
61,0.915996335383048
62,0.9013505331324214
63,0.8869461704593878
64,0.8692273004275686
65,0.8489422542527536
66,0.8428735517913658
67,0.8320318520860857
68,0.8136647193026028
69,0.7947309301447588
70,0.7867879296979212
71,0.7679766516366935
72,0.7577420412906114
73,0.7397179516623311
74,0.7300632143438719
75,0.716478365478861
76,0.7042601391774839
77,0.6946679179281363
78,0.680719334351101
79,0.66595941334675
80,0.660528496655098
81,0.6457466178443023
82,0.6370347838729992
83,0.6215849127988105
84,0.6052185329167348
85,0.5989410307600902
86,0.589185266576592
87,0.5743581296076654
88,0.5707939537011444
89,0.5568157749650441
90,0.5501187971118878
91,0.5424282531736234
92,0.5331210221009253
93,0.5226480604115472
94,0.5122561616354703
95,0.503283411765709
96,0.4950122562581698
97,0.484403260280876
98,0.481497682918203
99,0.4715720928098423
