,train_loss
0,9.192252986698259
1,2.645180959059132
2,2.4539036233075215
3,2.3583606685588303
4,2.276209960776183
5,2.239208912371742
6,2.189824704747584
7,2.134843127378204
8,2.0975308844225444
9,2.078989863794085
10,2.0414903372085504
11,1.9938678610237601
12,1.9705623070954774
13,1.9353986166195203
14,1.90931175895126
15,1.8651279905066604
16,1.8405465499222278
17,1.827062609567246
18,1.7868147022021694
19,1.7526387411094295
20,1.7405010376609173
21,1.714535659426175
22,1.6783926591911882
23,1.647590560530705
24,1.614399712420103
25,1.5971299126928649
26,1.5757208610078113
27,1.5404789077569239
28,1.5160161653483992
29,1.4979460208840927
30,1.4717649597902895
31,1.4554288245353613
32,1.423925359773713
33,1.4024862740659805
34,1.3847914671470731
35,1.367015690618595
36,1.3296053728000343
37,1.3135947458173587
38,1.2944699504397574
39,1.2609983806795428
40,1.2452297081535872
41,1.22900723293952
42,1.207416834237883
43,1.185926281992495
44,1.1654576053147685
45,1.1444218570020306
46,1.1232396508887466
47,1.0988742605567619
48,1.094806161808106
49,1.0735845952957417
50,1.045997339196248
51,1.033938298788441
52,1.014384833698808
53,0.9962164603144703
54,0.9715351505886344
55,0.9613952777575425
56,0.948093486542328
57,0.9224649780475737
58,0.910415633594894
59,0.8950576060511007
60,0.8688427223467551
61,0.8611022734346245
62,0.8331659544287914
63,0.8263210001445952
64,0.80985796193584
65,0.7936884569685669
66,0.7750934517129381
67,0.764976229628757
68,0.756965460468634
69,0.7398967712054081
70,0.7237653476637554
71,0.7137138556464138
72,0.6921883567282717
73,0.6822635652964887
74,0.6744662240983004
75,0.6603253127442592
76,0.6484376200541769
77,0.6360148560316558
78,0.6224293723658462
79,0.6123112750934537
80,0.6002779296614952
81,0.5880975196992598
82,0.5769012025902486
83,0.5648366500077417
84,0.5560583625730865
85,0.5458189914857589
86,0.5345165614328453
87,0.5251885647533034
88,0.5149734333001825
89,0.5109703069491836
90,0.49951594705633434
91,0.48868141824515327
92,0.47980715712039784
93,0.47006091012717777
94,0.4637399946905182
95,0.45753698049056707
96,0.4464596504705761
97,0.4382709996605566
98,0.43256794609455795
99,0.42519045371565095
