,train_loss
0,8.910783882612858
1,2.628800268002003
2,2.4512357341909974
3,2.361697263839019
4,2.3130347209630178
5,2.2581001493734134
6,2.20635773750356
7,2.1624017181220214
8,2.121667133292577
9,2.0783363818183163
10,2.030416421199981
11,1.9927998800077598
12,1.9559605946297736
13,1.9295367052984747
14,1.8829663506728864
15,1.8498273863962913
16,1.8278837584101895
17,1.7963718502514832
18,1.754564149679898
19,1.7304509815614555
20,1.713603282041617
21,1.6752750416830013
22,1.6578168424148738
23,1.6253200802981118
24,1.6063523262542772
25,1.571575724329969
26,1.5467808099598896
27,1.5220604668331095
28,1.5011588218907281
29,1.478848736004056
30,1.4495634854666148
31,1.4328364576844408
32,1.4005787354149193
33,1.3690763403543802
34,1.3505406583423787
35,1.3228456782108093
36,1.3022871870785426
37,1.284246421151067
38,1.2639863686185562
39,1.2419109101946015
40,1.2149606536314457
41,1.1941369877506067
42,1.18104982570973
43,1.1663340369360653
44,1.1351277997137768
45,1.1161814529311882
46,1.1002598426909296
47,1.0820657105556393
48,1.0602815371545442
49,1.0402282738241315
50,1.0180305747058065
51,1.001949039827413
52,0.9907980205651332
53,0.9713091210825553
54,0.9478688092062342
55,0.9395076130657574
56,0.9198751930503825
57,0.9036661467076468
58,0.8916204022310077
59,0.8691250202249609
60,0.8494521399427838
61,0.8394027327689318
62,0.8279438772742725
63,0.8113779771401118
64,0.7910940713109812
65,0.786272190328927
66,0.7700226753338315
67,0.7551117825856688
68,0.7399641155365805
69,0.7232180941507641
70,0.7177388820961726
71,0.6999840268771962
72,0.6915429522806781
73,0.6787826367001959
74,0.6619138550179519
75,0.6520450521532256
76,0.6399271773529833
77,0.6290427172584033
78,0.6205609249306505
79,0.6065565283483976
80,0.6011383049689534
81,0.5881548959936538
82,0.5808084033491142
83,0.5699490116862724
84,0.5581559499441949
85,0.5491542484889237
86,0.5422798575158282
87,0.528339526025863
88,0.5204062930833805
89,0.5130516580402575
90,0.5083511776666227
91,0.4963651839812753
92,0.4879128576453802
93,0.4804477270295535
94,0.470014799499537
95,0.4669652061641745
96,0.4569601595988735
97,0.45488558270770324
98,0.44644895117035976
99,0.4382012748190439
