,train_loss
0,7.899804614107709
1,2.5140956774055083
2,2.382132994306887
3,2.2819840950577475
4,2.2305556062117486
5,2.1690918288071845
6,2.125623946371429
7,2.082768950028636
8,2.0571629246118643
9,2.0038303951530394
10,1.9656975192213475
11,1.9430370346584807
12,1.9131327225048764
13,1.8699716549980847
14,1.8500946835418322
15,1.8207834702655112
16,1.783837820340373
17,1.7557953309722756
18,1.7212808030890874
19,1.7103336200698163
20,1.6810354928623572
21,1.6463122709230025
22,1.6231876775519205
23,1.6017412631485322
24,1.5695490921688797
25,1.5363472249685928
26,1.5138568871134155
27,1.4933176268393886
28,1.4742897942196258
29,1.4391854435569722
30,1.422691714107151
31,1.3963542973485195
32,1.3747036279914338
33,1.355481320087852
34,1.334908333190038
35,1.3181556201714384
36,1.28275766400666
37,1.2620792019097284
38,1.2488942204130589
39,1.2299726422535542
40,1.2135992511303135
41,1.1854360816800127
42,1.1668799003384527
43,1.149230992363471
44,1.1281916564002055
45,1.1078421731341943
46,1.0870837515861402
47,1.0758517856943124
48,1.0562963642574383
49,1.0385959969140315
50,1.0185154544768542
51,0.9970357128528503
52,0.9802793439841553
53,0.9727977956938122
54,0.9455445583228744
55,0.9237665396928836
56,0.9187003164746524
57,0.8898059592965846
58,0.8801938840866751
59,0.8640344697343381
60,0.8453356567996703
61,0.8328929408898764
62,0.8166855233323098
63,0.8052666105160078
64,0.7913054879268306
65,0.774057491954726
66,0.7623253251938903
67,0.7441964962908743
68,0.7360835973837051
69,0.7200384363338861
70,0.7113249754616217
71,0.6954750318484926
72,0.6821173614287754
73,0.6686314445162038
74,0.6586664799599545
75,0.6413724908100731
76,0.6342391643091427
77,0.6255075445070163
78,0.6098865272328798
79,0.5996610788530637
80,0.5890738374621416
81,0.5806323056286031
82,0.5716881166426103
83,0.5569875765055969
84,0.5518035413528909
85,0.5410275610486013
86,0.5336169688454971
87,0.5224380272358147
88,0.5092705794717196
89,0.5043010286099586
90,0.49434720043213976
91,0.4827325644010881
92,0.4794889498788424
93,0.4687875810484941
94,0.4659883030894631
95,0.4538533215861287
96,0.44970527953446016
97,0.4402150140733577
98,0.4383335713462437
99,0.42422414411336073
