,train_loss
0,5.404499506911336
1,2.562011711718681
2,2.2652869706468515
3,1.9609438242300625
4,1.6314103009235514
5,1.358917153261901
6,1.2364670593157345
7,1.1907968087299035
8,1.1592637864181394
9,1.1404829507103447
10,1.1218513249180646
11,1.1089439419059028
12,1.0961006761918208
13,1.0811944302269754
14,1.0673224491448448
15,1.0577758248139653
16,1.047397681769461
17,1.0383205110476634
18,1.0341562409371479
19,1.0225399979173917
20,1.0139722647498748
21,1.0089101162903191
22,0.9972984293663094
23,0.9954935138847704
24,0.9900433575563378
25,0.9830350057364395
26,0.9739769087080244
27,0.9685724999463251
28,0.9640144128792009
29,0.9593917848173132
30,0.9479105684892534
31,0.9434683092822682
32,0.9395215427941188
33,0.9335916139374537
34,0.9315838508619404
35,0.9248436412378863
36,0.923946364943542
37,0.9161877094889571
38,0.9071461040161233
39,0.9041714322118858
40,0.9010173438428304
41,0.8967058848317545
42,0.897045491859899
43,0.8878322092266009
44,0.8842313888342109
45,0.8804379886352343
46,0.8733829526304474
47,0.866830362239884
48,0.8663697298921037
49,0.8636586150698211
50,0.8577721534504502
51,0.8549196127521431
52,0.8507263708588811
53,0.8472717631940536
54,0.8505353959641764
55,0.843912123515127
56,0.8355531995609704
57,0.8323116471758347
58,0.8300923994261648
59,0.8258664106598523
60,0.8240419572724021
61,0.8162763797081417
62,0.8193392245545617
63,0.8155449350552705
64,0.8093662605995297
65,0.8077098449835027
66,0.8001906384448001
67,0.8015709780232125
68,0.7963678463868828
69,0.7924039541965727
70,0.7922765370301267
71,0.7887794963994104
72,0.7859202606153844
73,0.7830402722828173
74,0.7769562904887378
75,0.7793750397242151
76,0.7757018490988394
77,0.7749938081335271
78,0.7704008129811656
79,0.7665848105411218
80,0.7659265896075452
81,0.7618554097029142
82,0.7597837114852642
83,0.7601802287230128
84,0.7551319344451074
85,0.7517037305358366
86,0.7488568381971924
87,0.7477668295630672
88,0.7468700906699882
89,0.743593450635642
90,0.7441324172011647
91,0.7409389319847729
92,0.7410140055624264
93,0.733757579434966
94,0.7333352557987813
95,0.7323946049799909
96,0.7291223989704161
97,0.727815639814485
98,0.7256241126310998
99,0.7229644461806698
